TimeStamp	GazePointXLeft	GazePointYLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	PupilRight	ValidityRight	GazePointX	GazePointY
4066.2	-0.0751	-0.0139	3.9686	1	-0.0838	0.0320	3.8087	1	-0.0794	0.0090
4069.5	-0.0778	-0.0147	3.9712	1	-0.0849	0.0300	3.8065	1	-0.0813	0.0077
4072.9	-0.0777	-0.0076	3.9531	1	-0.0864	0.0287	3.8190	1	-0.0820	0.0106
4076.2	-0.0778	-0.0117	3.9745	1	-0.0872	0.0306	3.8148	1	-0.0825	0.0094
4079.6	-0.0777	-0.0129	3.9775	1	-0.0869	0.0285	3.8196	1	-0.0823	0.0078
4082.8	-0.0799	-0.0126	3.9693	1	-0.0843	0.0328	3.8185	1	-0.0821	0.0101
4086.2	-0.0799	-0.0132	3.9793	1	-0.0840	0.0314	3.8248	1	-0.0819	0.0091
4089.5	-0.0791	-0.0142	3.9866	1	-0.0817	0.0318	3.8225	1	-0.0804	0.0088
4092.9	-0.0780	-0.0131	3.9889	1	-0.0869	0.0316	3.8278	1	-0.0824	0.0093
4096.2	-0.0792	-0.0102	3.9825	1	-0.0829	0.0293	3.8289	1	-0.0811	0.0095
4099.5	-0.0809	-0.0106	3.9995	1	-0.0856	0.0304	3.8389	1	-0.0832	0.0099
4102.9	-0.0787	-0.0086	3.9801	1	-0.0859	0.0289	3.8417	1	-0.0823	0.0102
4106.2	-0.0771	-0.0044	3.9828	1	-0.0868	0.0319	3.8445	1	-0.0820	0.0137
4109.5	-0.0809	-0.0106	3.9955	1	-0.0810	0.0389	3.8628	1	-0.0810	0.0141
4112.8	-0.0805	-0.0071	3.9948	1	-0.0824	0.0331	3.8797	1	-0.0815	0.0130
4116.2	-0.0788	-0.0058	3.9948	1	-0.0821	0.0391	3.8695	1	-0.0805	0.0167
4119.5	-0.0798	-0.0063	3.9961	1	-0.0824	0.0397	3.8750	1	-0.0811	0.0167
4122.8	-0.0800	-0.0088	4.0072	1	-0.0827	0.0390	3.8808	1	-0.0814	0.0151
4126.2	-0.0803	-0.0095	4.0082	1	-0.0821	0.0435	3.9103	1	-0.0812	0.0170
4129.5	-0.0794	-0.0044	3.9993	1	-0.0817	0.0489	3.9057	1	-0.0805	0.0222
4132.9	-0.0797	-0.0104	4.0260	1	-0.0822	0.0460	3.9155	1	-0.0810	0.0178
4136.1	-0.0828	-0.0058	4.0159	1	-0.0811	0.0509	3.9144	1	-0.0820	0.0225
4139.5	-0.0826	-0.0068	4.0322	1	-0.0830	0.0458	3.9252	1	-0.0828	0.0195
4142.8	-0.0788	-0.0124	4.0451	1	-0.0831	0.0447	3.9461	1	-0.0809	0.0161
4146.2	-0.0810	-0.0118	4.0388	1	-0.0828	0.0487	3.9296	1	-0.0819	0.0185
4149.6	-0.0814	-0.0090	4.0335	1	-0.0876	0.0431	3.9424	1	-0.0845	0.0171
4152.8	-0.0807	-0.0104	4.0497	1	-0.0864	0.0380	3.9440	1	-0.0836	0.0138
4156.2	-0.0815	-0.0103	4.0481	1	-0.0848	0.0461	3.9527	1	-0.0831	0.0179
4159.5	-0.0787	-0.0102	4.0575	1	-0.0866	0.0391	3.9641	1	-0.0826	0.0144
4162.9	-0.0775	-0.0030	4.0290	1	-0.0834	0.0414	3.9551	1	-0.0804	0.0192
4166.1	-0.0784	0.0001	4.0471	1	-0.0810	0.0366	3.9390	1	-0.0797	0.0183
4169.5	-0.0776	0.0001	4.0363	1	-0.0785	0.0266	3.9163	1	-0.0781	0.0133
4172.9	-0.0782	-0.0001	4.0487	1	-0.0803	0.0338	3.9091	1	-0.0792	0.0169
4176.2	-0.0788	-0.0042	4.0545	1	-0.0811	0.0297	3.9279	1	-0.0800	0.0127
4179.5	-0.0782	-0.0051	4.0625	1	-0.0778	0.0361	3.9227	1	-0.0780	0.0155
4182.8	-0.0791	-0.0046	4.0652	1	-0.0814	0.0290	3.9332	1	-0.0802	0.0122
4186.2	-0.0791	-0.0038	4.0670	1	-0.0771	0.0337	3.9348	1	-0.0781	0.0149
4189.5	-0.0804	-0.0069	4.0832	1	-0.0797	0.0333	3.9368	1	-0.0800	0.0132
4192.8	-0.0831	-0.0066	4.0863	1	-0.0793	0.0436	3.9698	1	-0.0812	0.0185
4196.1	-0.0821	-0.0068	4.0859	1	-0.0799	0.0421	3.9652	1	-0.0810	0.0177
4199.5	-0.0805	-0.0080	4.0942	1	-0.0774	0.0504	3.9934	1	-0.0789	0.0212
4202.9	-0.0814	-0.0088	4.1091	1	-0.0755	0.0487	4.0029	1	-0.0784	0.0200
4206.1	-0.0825	-0.0090	4.1086	1	-0.0798	0.0478	3.9949	1	-0.0812	0.0194
4209.5	-0.0829	-0.0130	4.1203	1	-0.0789	0.0516	3.9962	1	-0.0809	0.0193
4212.8	-0.0841	-0.0123	4.1224	1	-0.0797	0.0505	4.0144	1	-0.0819	0.0191
4216.2	-0.0840	-0.0105	4.1215	1	-0.0787	0.0452	4.0222	1	-0.0814	0.0173
4219.5	-0.0843	-0.0123	4.1339	1	-0.0800	0.0525	4.0139	1	-0.0822	0.0201
4222.8	-0.0838	-0.0123	4.1341	1	-0.0796	0.0534	4.0200	1	-0.0817	0.0206
4226.2	-0.0843	-0.0126	4.1423	1	-0.0793	0.0556	4.0149	1	-0.0818	0.0215
4229.5	-0.0816	-0.0120	4.1441	1	-0.0797	0.0552	4.0009	1	-0.0807	0.0216
4232.9	-0.0793	-0.0106	4.1505	1	-0.0789	0.0489	4.0471	1	-0.0791	0.0191
4236.1	-0.0826	-0.0091	4.1463	1	-0.0805	0.0496	4.0358	1	-0.0816	0.0202
4239.5	-0.0810	-0.0114	4.1507	1	-0.0817	0.0505	4.0418	1	-0.0813	0.0196
4242.8	-0.0804	-0.0114	4.1638	1	-0.0720	0.0255	4.0062	1	-0.0762	0.0070
4246.2	-0.0827	-0.0079	4.1579	1	-0.0738	0.0283	4.0072	1	-0.0783	0.0102
4249.5	-0.0812	-0.0082	4.1565	1	-0.0760	0.0332	4.0231	1	-0.0786	0.0125
4252.8	-0.0826	-0.0105	4.1625	1	-0.0759	0.0291	4.0159	1	-0.0793	0.0093
4256.2	-0.0838	-0.0058	4.1531	1	-0.0758	0.0310	4.0163	1	-0.0798	0.0126
4259.5	-0.0848	-0.0096	4.1739	1	-0.0768	0.0362	4.0330	1	-0.0808	0.0133
4262.8	-0.0833	-0.0115	4.1820	1	-0.0780	0.0382	4.0469	1	-0.0806	0.0133
4266.1	-0.0844	-0.0052	4.1639	1	-0.0764	0.0383	4.0463	1	-0.0804	0.0165
4269.5	-0.0863	-0.0104	4.1797	1	-0.0756	0.0428	4.0383	1	-0.0810	0.0162
4272.8	-0.0862	-0.0140	4.2050	1	-0.0745	0.0538	4.0697	1	-0.0804	0.0199
4276.1	-0.0858	-0.0086	4.1924	1	-0.0766	0.0434	4.0803	1	-0.0812	0.0174
4279.5	-0.0872	-0.0129	4.2066	1	-0.0744	0.0502	4.0835	1	-0.0808	0.0186
4282.8	-0.0838	-0.0130	4.2072	1	-0.0742	0.0500	4.0780	1	-0.0790	0.0185
4286.2	-0.0850	-0.0114	4.2022	1	-0.0742	0.0518	4.0931	1	-0.0796	0.0202
4289.5	-0.0838	-0.0102	4.2107	1	-0.0757	0.0537	4.1006	1	-0.0798	0.0218
4292.8	-0.0862	-0.0130	4.2104	1	-0.0751	0.0550	4.0906	1	-0.0806	0.0210
4296.1	-0.0831	-0.0161	4.2251	1	-0.0776	0.0565	4.1087	1	-0.0804	0.0202
4299.5	-0.0819	-0.0114	4.2257	1	-0.0795	0.0538	4.1032	1	-0.0807	0.0212
4302.9	-0.0832	-0.0099	4.2380	1	-0.0793	0.0508	4.1054	1	-0.0813	0.0205
4306.1	-0.0854	-0.0054	4.2093	1	-0.0723	0.0288	4.0797	1	-0.0788	0.0117
4309.5	-0.0854	-0.0054	4.2274	1	-0.0732	0.0318	4.0898	1	-0.0793	0.0132
4312.8	-0.0869	-0.0107	4.2318	1	-0.0795	0.0357	4.0846	1	-0.0832	0.0125
4316.2	-0.0873	-0.0109	4.2358	1	-0.0731	0.0444	4.0849	1	-0.0802	0.0167
4319.5	-0.0857	-0.0121	4.2294	1	-0.0769	0.0495	4.1003	1	-0.0813	0.0187
4322.8	-0.0848	-0.0106	4.2430	1	-0.0714	0.0533	4.1261	1	-0.0781	0.0214
4326.2	-0.0843	-0.0136	4.2610	1	-0.0734	0.0549	4.1313	1	-0.0788	0.0207
4329.5	-0.0847	-0.0083	4.2515	1	-0.0732	0.0525	4.1249	1	-0.0789	0.0221
4332.8	-0.0863	-0.0107	4.2596	1	-0.0747	0.0485	4.1427	1	-0.0805	0.0189
4336.1	-0.0858	-0.0116	4.2638	1	-0.0741	0.0320	4.1289	1	-0.0799	0.0102
4339.5	-0.0830	-0.0122	4.2765	1	-0.0725	0.0351	4.1189	1	-0.0777	0.0114
4342.8	-0.0846	-0.0153	4.2808	1	-0.0701	0.0467	4.1252	1	-0.0773	0.0157
4346.1	-0.0856	-0.0135	4.2721	1	-0.0718	0.0460	4.1436	1	-0.0787	0.0163
4349.5	-0.0870	-0.0094	4.2664	1	-0.0736	0.0540	4.1346	1	-0.0803	0.0223
4352.8	-0.0845	-0.0089	4.2693	1	-0.0746	0.0452	4.1522	1	-0.0795	0.0182
4356.2	-0.0841	-0.0084	4.2613	1	-0.0720	0.0322	4.1195	1	-0.0781	0.0119
4359.4	-0.0838	-0.0034	4.2601	1	-0.0717	0.0346	4.1560	1	-0.0777	0.0156
4362.8	-0.0872	-0.0035	4.2583	1	-0.0669	0.0527	4.1717	1	-0.0770	0.0246
4366.1	-0.0895	-0.0122	4.2956	1	-0.0705	0.0463	4.1695	1	-0.0800	0.0171
4369.5	-0.0851	-0.0099	4.2788	1	-0.0741	0.0505	4.1733	1	-0.0796	0.0203
4372.9	-0.0850	-0.0097	4.2852	1	-0.0719	0.0275	4.1468	1	-0.0785	0.0089
4376.1	-0.0841	0.0023	4.2535	1	-0.0705	0.0416	4.1450	1	-0.0773	0.0219
4379.5	-0.0864	-0.0105	4.2906	1	-0.0740	0.0423	4.1510	1	-0.0802	0.0159
4382.8	-0.0834	-0.0149	4.3098	1	-0.0704	0.0565	4.1737	1	-0.0769	0.0208
4386.2	-0.0848	-0.0117	4.2973	1	-0.0766	0.0551	4.1888	1	-0.0807	0.0217
4389.4	-0.0831	-0.0103	4.2969	1	-0.0698	0.0349	4.1776	1	-0.0764	0.0123
4392.8	-0.0862	-0.0049	4.2991	1	-0.0721	0.0301	4.1661	1	-0.0791	0.0126
4396.1	-0.0833	-0.0120	4.3284	1	-0.0757	0.0336	4.1595	1	-0.0795	0.0108
4399.5	-0.0875	-0.0153	4.3275	1	-0.0715	0.0359	4.1837	1	-0.0795	0.0103
4402.8	-0.0851	-0.0072	4.3032	1	-0.0710	0.0412	4.1773	1	-0.0781	0.0170
4406.1	-0.0841	-0.0152	4.3327	1	-0.0722	0.0470	4.1878	1	-0.0782	0.0159
4409.5	-0.0850	-0.0160	4.3307	1	-0.0739	0.0339	4.1821	1	-0.0794	0.0089
4412.8	-0.0857	-0.0121	4.3242	1	-0.0719	0.0341	4.1983	1	-0.0788	0.0110
4416.2	-0.0850	-0.0091	4.3226	1	-0.0696	0.0309	4.2005	1	-0.0773	0.0109
4419.4	-0.0870	-0.0151	4.3501	1	-0.0759	0.0455	4.2393	1	-0.0815	0.0152
4422.8	-0.0901	-0.0088	4.3376	1	-0.0717	0.0436	4.2338	1	-0.0809	0.0174
4426.1	-0.0885	-0.0098	4.3360	1	-0.0749	0.0324	4.2266	1	-0.0817	0.0113
4429.5	-0.0863	-0.0102	4.3430	1	-0.0742	0.0276	4.2097	1	-0.0802	0.0087
4432.8	-0.0845	-0.0099	4.3424	1	-0.0691	0.0278	4.2229	1	-0.0768	0.0089
4436.1	-0.0899	-0.0124	4.3445	1	-0.0731	0.0436	4.2516	1	-0.0815	0.0156
4439.5	-0.0880	-0.0128	4.3515	1	-0.0712	0.0330	4.2436	1	-0.0796	0.0101
4442.8	-0.0864	-0.0155	4.3578	1	-0.0671	0.0281	4.2257	1	-0.0768	0.0063
4446.1	-0.0888	-0.0110	4.3525	1	-0.0728	0.0369	4.2466	1	-0.0808	0.0129
4449.5	-0.0889	-0.0145	4.3582	1	-0.0702	0.0451	4.2304	1	-0.0795	0.0153
4452.8	-0.0885	-0.0143	4.3711	1	-0.0701	0.0455	4.2110	1	-0.0793	0.0156
4456.2	-0.0909	-0.0114	4.3706	1	-0.0770	0.0362	4.2461	1	-0.0839	0.0124
4459.4	-0.0897	-0.0081	4.3565	1	-0.0668	0.0400	4.2311	1	-0.0782	0.0159
4462.8	-0.0891	-0.0147	4.3697	1	-0.0685	0.0373	4.2365	1	-0.0788	0.0113
4466.1	-0.0912	-0.0129	4.3765	1	-0.0773	0.0353	4.2537	1	-0.0843	0.0112
4469.5	-0.0927	-0.0094	4.3721	1	-0.0723	0.0468	4.2315	1	-0.0825	0.0187
4472.8	-0.0882	-0.0091	4.3806	1	-0.0689	0.0346	4.2398	1	-0.0785	0.0127
4476.1	-0.0877	-0.0083	4.3795	1	-0.0692	0.0295	4.2322	1	-0.0784	0.0106
4479.5	-0.0883	-0.0123	4.3816	1	-0.0715	0.0415	4.2599	1	-0.0799	0.0146
4482.8	-0.0899	-0.0063	4.3639	1	-0.0742	0.0421	4.2621	1	-0.0820	0.0179
4486.2	-0.0905	-0.0078	4.3813	1	-0.0755	0.0480	4.2349	1	-0.0830	0.0201
4489.4	-0.0908	-0.0074	4.3662	1	-0.0710	0.0513	4.2476	1	-0.0809	0.0219
4492.8	-0.0900	-0.0115	4.3828	1	-0.0721	0.0404	4.2384	1	-0.0810	0.0145
4496.1	-0.0903	-0.0088	4.3962	1	-0.0723	0.0494	4.2676	1	-0.0813	0.0203
4499.5	-0.0931	-0.0135	4.4027	1	-0.0672	0.0441	4.2351	1	-0.0802	0.0153
4502.8	-0.0936	-0.0082	4.4060	1	-0.0732	0.0508	4.2457	1	-0.0834	0.0213
4506.1	-0.0938	-0.0102	4.4081	1	-0.0738	0.0478	4.2422	1	-0.0838	0.0188
4509.5	-0.0949	-0.0100	4.4045	1	-0.0764	0.0490	4.2479	1	-0.0856	0.0195
4512.8	-0.0934	-0.0113	4.4041	1	-0.0764	0.0375	4.2793	1	-0.0849	0.0131
4516.1	-0.0930	-0.0092	4.3992	1	-0.0679	0.0300	4.2423	1	-0.0805	0.0104
4519.4	-0.0902	-0.0091	4.4055	1	-0.0694	0.0387	4.2947	1	-0.0798	0.0148
4522.8	-0.0937	-0.0074	4.4028	1	-0.0684	0.0520	4.2662	1	-0.0811	0.0223
4526.2	-0.0929	-0.0102	4.4011	1	-0.0728	0.0472	4.2575	1	-0.0829	0.0185
4529.4	-0.0937	-0.0103	4.4349	1	-0.0783	0.0442	4.2769	1	-0.0860	0.0170
4532.8	-0.0953	-0.0105	4.4240	1	-0.0710	0.0202	4.2561	1	-0.0832	0.0048
4536.1	-0.0921	-0.0059	4.4160	1	-0.0752	0.0439	4.2938	1	-0.0837	0.0190
4539.5	-0.0955	-0.0086	4.4207	1	-0.0707	0.0459	4.3079	1	-0.0831	0.0186
4542.8	-0.0950	-0.0068	4.4198	1	-0.0697	0.0380	4.2661	1	-0.0824	0.0156
4546.1	-0.0944	-0.0110	4.4243	1	-0.0676	0.0537	4.2966	1	-0.0810	0.0213
4549.5	-0.0952	-0.0086	4.4246	1	-0.0758	0.0431	4.2947	1	-0.0855	0.0173
4552.8	-0.0960	-0.0095	4.4232	1	-0.0702	0.0435	4.2766	1	-0.0831	0.0170
4556.1	-0.0941	-0.0085	4.4238	1	-0.0676	0.0373	4.2641	1	-0.0808	0.0144
4559.4	-0.0850	-0.0149	4.4241	1	-0.0523	0.0341	4.2775	1	-0.0686	0.0096
4562.8	-0.0664	-0.0120	4.4429	1	nan	nan	nan	0	-0.0664	-0.0120
4566.1	-0.0511	-0.0191	4.4529	1	nan	nan	nan	0	-0.0511	-0.0191
4569.5	-0.0421	-0.0182	4.4376	1	nan	nan	nan	0	-0.0421	-0.0182
4572.8	-0.0322	-0.0115	4.4424	1	nan	nan	nan	0	-0.0322	-0.0115
4576.1	-0.0317	-0.0099	4.4260	1	nan	nan	nan	0	-0.0317	-0.0099
4579.5	-0.0253	-0.0155	4.4433	1	nan	nan	nan	0	-0.0253	-0.0155
4582.8	-0.0196	-0.0118	4.4352	1	nan	nan	nan	0	-0.0196	-0.0118
4586.1	-0.0172	-0.0174	4.4417	1	nan	nan	nan	0	-0.0172	-0.0174
4589.4	-0.0196	-0.0128	4.4361	1	nan	nan	nan	0	-0.0196	-0.0128
4592.8	-0.0191	-0.0216	4.4528	1	nan	nan	nan	0	-0.0191	-0.0216
4596.2	-0.0212	-0.0120	4.4336	1	nan	nan	nan	0	-0.0212	-0.0120
4599.4	-0.0216	-0.0174	4.4484	1	nan	nan	nan	0	-0.0216	-0.0174
4602.8	-0.0228	-0.0157	4.4529	1	nan	nan	nan	0	-0.0228	-0.0157
4606.1	-0.0200	-0.0172	4.4420	1	nan	nan	nan	0	-0.0200	-0.0172
4609.5	-0.0218	-0.0074	4.4453	1	nan	nan	nan	0	-0.0218	-0.0074
4612.7	-0.0196	-0.0162	4.4448	1	nan	nan	nan	0	-0.0196	-0.0162
4616.1	-0.0213	-0.0126	4.4224	1	nan	nan	nan	0	-0.0213	-0.0126
4619.4	-0.0196	-0.0191	4.4473	1	nan	nan	nan	0	-0.0196	-0.0191
4622.8	-0.0190	-0.0136	4.4433	1	nan	nan	nan	0	-0.0190	-0.0136
4626.1	-0.0183	-0.0126	4.4450	1	nan	nan	nan	0	-0.0183	-0.0126
4629.4	-0.0190	-0.0189	4.4629	1	nan	nan	nan	0	-0.0190	-0.0189
4632.8	-0.0216	-0.0158	4.4679	1	nan	nan	nan	0	-0.0216	-0.0158
4636.1	-0.0220	-0.0163	4.4660	1	nan	nan	nan	0	-0.0220	-0.0163
4639.5	-0.0257	-0.0185	4.4679	1	nan	nan	nan	0	-0.0257	-0.0185
4642.8	-0.0194	-0.0235	4.4691	1	nan	nan	nan	0	-0.0194	-0.0235
4646.1	-0.0237	-0.0135	4.4430	1	nan	nan	nan	0	-0.0237	-0.0135
4649.5	-0.0221	-0.0143	4.4620	1	nan	nan	nan	0	-0.0221	-0.0143
4652.8	-0.0234	-0.0154	4.4561	1	nan	nan	nan	0	-0.0234	-0.0154
4656.1	-0.0254	-0.0160	4.4639	1	nan	nan	nan	0	-0.0254	-0.0160
4659.4	-0.0223	-0.0136	4.4451	1	nan	nan	nan	0	-0.0223	-0.0136
4662.8	-0.0218	-0.0152	4.4581	1	nan	nan	nan	0	-0.0218	-0.0152
4666.1	-0.0191	-0.0175	4.4703	1	nan	nan	nan	0	-0.0191	-0.0175
4669.4	-0.0192	-0.0154	4.4821	1	nan	nan	nan	0	-0.0192	-0.0154
4672.7	-0.0213	-0.0177	4.4859	1	nan	nan	nan	0	-0.0213	-0.0177
4676.1	-0.0220	-0.0131	4.4596	1	nan	nan	nan	0	-0.0220	-0.0131
4679.5	-0.0224	-0.0183	4.4560	1	nan	nan	nan	0	-0.0224	-0.0183
4682.7	-0.0210	-0.0151	4.4606	1	nan	nan	nan	0	-0.0210	-0.0151
4686.1	-0.0239	-0.0158	4.4514	1	nan	nan	nan	0	-0.0239	-0.0158
4689.4	-0.0183	-0.0169	4.4709	1	nan	nan	nan	0	-0.0183	-0.0169
4692.8	-0.0242	-0.0163	4.4660	1	nan	nan	nan	0	-0.0242	-0.0163
4696.1	-0.0161	-0.0176	4.4870	1	nan	nan	nan	0	-0.0161	-0.0176
4699.4	-0.0177	-0.0129	4.4823	1	nan	nan	nan	0	-0.0177	-0.0129
4702.8	-0.0208	-0.0165	4.4810	1	nan	nan	nan	0	-0.0208	-0.0165
4706.1	-0.0201	-0.0159	4.4814	1	nan	nan	nan	0	-0.0201	-0.0159
4709.5	-0.0211	-0.0166	4.4910	1	nan	nan	nan	0	-0.0211	-0.0166
4712.7	-0.0225	-0.0116	4.4525	1	nan	nan	nan	0	-0.0225	-0.0116
4716.1	-0.0214	-0.0141	4.4622	1	nan	nan	nan	0	-0.0214	-0.0141
4719.4	-0.0257	-0.0138	4.4695	1	nan	nan	nan	0	-0.0257	-0.0138
4722.8	-0.0202	-0.0115	4.4639	1	nan	nan	nan	0	-0.0202	-0.0115
4726.1	-0.0259	-0.0136	4.4624	1	nan	nan	nan	0	-0.0259	-0.0136
4729.4	-0.0205	-0.0193	4.4960	1	nan	nan	nan	0	-0.0205	-0.0193
4732.8	-0.0230	-0.0181	4.4961	1	nan	nan	nan	0	-0.0230	-0.0181
4736.1	-0.0197	-0.0120	4.4837	1	nan	nan	nan	0	-0.0197	-0.0120
4739.4	-0.0215	-0.0177	4.4943	1	nan	nan	nan	0	-0.0215	-0.0177
4742.7	-0.0206	-0.0158	4.4846	1	nan	nan	nan	0	-0.0206	-0.0158
4746.1	-0.0205	-0.0129	4.4745	1	nan	nan	nan	0	-0.0205	-0.0129
4749.5	-0.0236	-0.0118	4.4621	1	nan	nan	nan	0	-0.0236	-0.0118
4752.8	-0.0222	-0.0125	4.4797	1	nan	nan	nan	0	-0.0222	-0.0125
4756.1	-0.0203	-0.0113	4.4810	1	nan	nan	nan	0	-0.0203	-0.0113
4759.4	-0.0224	-0.0092	4.4726	1	nan	nan	nan	0	-0.0224	-0.0092
4762.8	-0.0227	-0.0126	4.4888	1	nan	nan	nan	0	-0.0227	-0.0126
4766.1	-0.0227	-0.0145	4.4935	1	nan	nan	nan	0	-0.0227	-0.0145
4769.4	-0.0206	-0.0106	4.4831	1	nan	nan	nan	0	-0.0206	-0.0106
4772.8	-0.0205	-0.0147	4.4954	1	nan	nan	nan	0	-0.0205	-0.0147
4776.1	-0.0221	-0.0120	4.4795	1	nan	nan	nan	0	-0.0221	-0.0120
4779.5	-0.0171	0.0026	4.4281	1	nan	nan	nan	0	-0.0171	0.0026
4782.7	-0.0162	-0.0015	4.4422	1	nan	nan	nan	0	-0.0162	-0.0015
4786.1	-0.0235	-0.0075	4.4716	1	nan	nan	nan	0	-0.0235	-0.0075
4789.4	-0.0184	0.0018	4.4444	1	nan	nan	nan	0	-0.0184	0.0018
4792.8	-0.0214	-0.0125	4.4876	1	nan	nan	nan	0	-0.0214	-0.0125
4796.1	-0.0217	-0.0147	4.5172	1	nan	nan	nan	0	-0.0217	-0.0147
4799.4	-0.0222	-0.0155	4.5142	1	nan	nan	nan	0	-0.0222	-0.0155
4802.8	-0.0209	-0.0130	4.5176	1	nan	nan	nan	0	-0.0209	-0.0130
4806.1	-0.0178	-0.0057	4.4967	1	nan	nan	nan	0	-0.0178	-0.0057
4809.4	-0.0211	-0.0087	4.4876	1	nan	nan	nan	0	-0.0211	-0.0087
4812.7	-0.0221	-0.0160	4.5148	1	nan	nan	nan	0	-0.0221	-0.0160
4816.1	-0.0236	-0.0182	4.5059	1	nan	nan	nan	0	-0.0236	-0.0182
4819.4	-0.0226	-0.0143	4.5060	1	nan	nan	nan	0	-0.0226	-0.0143
4822.8	-0.0212	-0.0149	4.5106	1	nan	nan	nan	0	-0.0212	-0.0149
4826.1	-0.0231	-0.0162	4.5119	1	nan	nan	nan	0	-0.0231	-0.0162
4829.4	-0.0205	-0.0127	4.5254	1	nan	nan	nan	0	-0.0205	-0.0127
4832.8	-0.0214	-0.0151	4.5284	1	nan	nan	nan	0	-0.0214	-0.0151
4836.1	-0.0203	-0.0152	4.5303	1	nan	nan	nan	0	-0.0203	-0.0152
4839.4	-0.0236	-0.0157	4.5252	1	nan	nan	nan	0	-0.0236	-0.0157
4842.7	-0.0196	-0.0119	4.5103	1	nan	nan	nan	0	-0.0196	-0.0119
4846.1	-0.0230	-0.0152	4.4996	1	nan	nan	nan	0	-0.0230	-0.0152
4849.5	-0.0176	-0.0088	4.4942	1	nan	nan	nan	0	-0.0176	-0.0088
4852.7	-0.0260	-0.0146	4.5088	1	nan	nan	nan	0	-0.0260	-0.0146
4856.1	-0.0201	-0.0155	4.5120	1	nan	nan	nan	0	-0.0201	-0.0155
4859.4	-0.0285	-0.0129	4.5123	1	nan	nan	nan	0	-0.0285	-0.0129
4862.8	-0.0197	-0.0147	4.5315	1	nan	nan	nan	0	-0.0197	-0.0147
4866.0	-0.0224	-0.0172	4.5352	1	nan	nan	nan	0	-0.0224	-0.0172
4869.4	-0.0222	-0.0142	4.5350	1	nan	nan	nan	0	-0.0222	-0.0142
4872.8	-0.0190	-0.0148	4.5363	1	nan	nan	nan	0	-0.0190	-0.0148
4876.1	-0.0257	-0.0108	4.5268	1	nan	nan	nan	0	-0.0257	-0.0108
4879.4	-0.0219	-0.0230	4.5545	1	nan	nan	nan	0	-0.0219	-0.0230
4882.7	-0.0235	-0.0150	4.5347	1	nan	nan	nan	0	-0.0235	-0.0150
4886.1	-0.0250	-0.0132	4.5345	1	nan	nan	nan	0	-0.0250	-0.0132
4889.4	-0.0225	-0.0172	4.5356	1	nan	nan	nan	0	-0.0225	-0.0172
4892.7	-0.0271	-0.0104	4.5303	1	nan	nan	nan	0	-0.0271	-0.0104
4896.1	-0.0247	-0.0094	4.5436	1	nan	nan	nan	0	-0.0247	-0.0094
4899.4	-0.0223	-0.0118	4.5507	1	nan	nan	nan	0	-0.0223	-0.0118
4902.8	-0.0264	-0.0102	4.5554	1	nan	nan	nan	0	-0.0264	-0.0102
4906.1	-0.0236	-0.0173	4.5627	1	nan	nan	nan	0	-0.0236	-0.0173
4909.4	-0.0250	-0.0135	4.5503	1	nan	nan	nan	0	-0.0250	-0.0135
4912.7	-0.0260	-0.0137	4.5407	1	nan	nan	nan	0	-0.0260	-0.0137
4916.1	-0.0253	-0.0203	4.5470	1	nan	nan	nan	0	-0.0253	-0.0203
4919.5	-0.0265	-0.0175	4.5457	1	nan	nan	nan	0	-0.0265	-0.0175
4922.7	-0.0229	-0.0176	4.5507	1	nan	nan	nan	0	-0.0229	-0.0176
4926.1	-0.0270	-0.0145	4.5496	1	nan	nan	nan	0	-0.0270	-0.0145
4929.4	-0.0255	-0.0160	4.5663	1	nan	nan	nan	0	-0.0255	-0.0160
4932.8	-0.0226	-0.0119	4.5658	1	nan	nan	nan	0	-0.0226	-0.0119
4936.0	-0.0230	-0.0116	4.5631	1	nan	nan	nan	0	-0.0230	-0.0116
4939.4	-0.0230	-0.0157	4.5627	1	nan	nan	nan	0	-0.0230	-0.0157
4942.7	-0.0241	-0.0160	4.5621	1	nan	nan	nan	0	-0.0241	-0.0160
4946.1	-0.0232	-0.0148	4.5511	1	nan	nan	nan	0	-0.0232	-0.0148
4949.3	-0.0245	-0.0175	4.5558	1	nan	nan	nan	0	-0.0245	-0.0175
4952.7	-0.0230	-0.0160	4.5526	1	nan	nan	nan	0	-0.0230	-0.0160
4956.1	-0.0242	-0.0138	4.5474	1	nan	nan	nan	0	-0.0242	-0.0138
4959.4	-0.0267	-0.0162	4.5552	1	nan	nan	nan	0	-0.0267	-0.0162
4962.7	-0.0246	-0.0149	4.5748	1	nan	nan	nan	0	-0.0246	-0.0149
4966.0	-0.0239	-0.0122	4.5633	1	nan	nan	nan	0	-0.0239	-0.0122
4969.4	-0.0239	-0.0169	4.5871	1	nan	nan	nan	0	-0.0239	-0.0169
4972.7	-0.0232	-0.0143	4.5829	1	nan	nan	nan	0	-0.0232	-0.0143
4976.1	-0.0219	-0.0128	4.5780	1	nan	nan	nan	0	-0.0219	-0.0128
4979.4	-0.0230	-0.0185	4.5680	1	nan	nan	nan	0	-0.0230	-0.0185
4982.7	-0.0245	-0.0143	4.5662	1	nan	nan	nan	0	-0.0245	-0.0143
4986.1	-0.0213	-0.0156	4.5604	1	nan	nan	nan	0	-0.0213	-0.0156
